player,elo_overall,matches_played,elo_hard,matches_hard,elo_clay,matches_clay,elo_grass,matches_grass,elo_carpet,matches_carpet
Pervak K.,1538.3,108,1549.4,78,1498.0,24,1528.6,6,1500.0,0
Stebe C.M.,1537.6,76,1503.3,36,1582.5,31,1378.3,9,1500.0,0
Arseneault N.,1537.2,2,1529.8,2,1500.0,0,1500.0,0,1500.0,0
Timofeeva M.,1537.2,32,1556.6,16,1429.2,14,1560.8,2,1500.0,0
Reix C.,1537.2,2,1529.9,2,1500.0,0,1500.0,0,1500.0,0
Kukushkin M.,1537.1,343,1515.3,229,1437.6,76,1524.4,38,1500.0,0
Havlickova L.,1536.9,9,1521.2,9,1500.0,0,1500.0,0,1500.0,0
Stakhovsky S.,1536.8,292,1528.6,175,1442.2,70,1534.1,47,1500.0,0
Boserup J.,1536.7,26,1571.7,18,1442.0,2,1519.9,6,1500.0,0
Gombos N.,1536.5,68,1456.5,41,1585.8,22,1355.3,5,1500.0,0
Scheepers C.,1536.4,179,1415.2,105,1642.4,65,1401.3,9,1500.0,0
Micic E.,1536.1,2,1540.2,2,1500.0,0,1500.0,0,1500.0,0
Moroni G.,1536.0,2,1500.0,0,1516.7,2,1500.0,0,1500.0,0
Rottgering M.,1535.5,6,1501.4,5,1500.0,0,1443.8,1,1500.0,0
Cacic N.,1535.0,2,1500.0,0,1526.6,2,1500.0,0,1500.0,0
Sachko V.,1534.9,11,1614.0,7,1396.0,4,1500.0,0,1500.0,0
Lumsden M.,1534.6,2,1500.0,0,1500.0,0,1508.4,2,1500.0,0
Rufin G.,1534.2,42,1549.3,20,1428.8,16,1472.5,6,1500.0,0
Otte O.,1534.0,79,1481.8,40,1537.8,21,1576.9,18,1500.0,0
Mladenovic K.,1533.9,440,1570.5,265,1495.7,115,1607.2,60,1500.0,0
Teichmann J.B.,1533.7,8,1560.7,2,1447.4,6,1500.0,0,1500.0,0
Zhou Y.,1533.6,10,1505.3,10,1500.0,0,1500.0,0,1500.0,0
Martincova T.,1533.5,170,1562.2,111,1411.1,34,1491.7,25,1500.0,0
Malisse X.,1533.4,169,1501.9,100,1360.6,29,1731.0,40,1500.0,0
Wolf J.J.,1533.4,99,1498.5,77,1523.5,16,1552.6,6,1500.0,0
Renavand N.,1533.2,2,1502.9,2,1500.0,0,1500.0,0,1500.0,0
Kumkhum L.,1532.6,58,1550.8,49,1306.8,5,1487.6,4,1500.0,0
Harris A.,1532.6,3,1517.6,3,1500.0,0,1500.0,0,1500.0,0
Dolonc V.,1532.6,28,1518.4,19,1359.2,3,1580.5,6,1500.0,0
Marcora R.,1532.5,7,1523.2,6,1424.9,1,1500.0,0,1500.0,0
Capra B.,1532.3,5,1507.5,5,1500.0,0,1500.0,0,1500.0,0
Shibahara E.,1531.8,17,1494.4,14,1510.8,2,1446.8,1,1500.0,0
Kwon S.,1531.7,3,1460.5,1,1500.0,0,1536.6,2,1500.0,0
Yamalapalli S.,1531.5,2,1526.8,2,1500.0,0,1500.0,0,1500.0,0
Shymanovich I.,1531.4,16,1460.0,6,1540.9,9,1436.9,1,1500.0,0
Martinez P.,1531.1,211,1471.5,82,1566.6,114,1430.7,15,1500.0,0
Darcis S.,1530.6,143,1542.6,87,1464.6,36,1502.1,20,1500.0,0
Hruncakova V.,1530.1,17,1455.8,9,1483.8,3,1584.2,5,1500.0,0
Tig P.M.,1529.9,92,1510.7,49,1553.3,39,1410.9,4,1500.0,0
Grabher J.,1529.6,60,1410.6,25,1573.2,33,1371.9,2,1500.0,0
Lacko L.,1529.5,208,1432.9,152,1332.2,15,1540.5,41,1500.0,0
Shvedova Y.,1529.3,233,1500.0,122,1532.4,78,1716.6,33,1500.0,0
Beck A.,1529.2,242,1503.5,134,1524.1,86,1523.6,22,1500.0,0
Bjorklund M.,1529.2,17,1514.4,9,1499.3,7,1487.0,1,1500.0,0
Swan K.,1528.9,23,1561.4,6,1500.0,0,1344.1,17,1500.0,0
Schiavone F.,1528.7,325,1416.1,173,1636.7,116,1466.1,36,1500.0,0
Carle M.,1528.7,35,1419.4,10,1519.0,24,1378.6,1,1500.0,0
Rosol L.,1528.6,254,1513.9,145,1558.0,88,1425.0,21,1500.0,0
Stefanini L.,1528.4,45,1516.6,27,1407.4,14,1446.4,4,1500.0,0
Gonzalez F.,1528.3,36,1455.3,12,1595.4,21,1601.8,3,1500.0,0
Vagnozzi S.,1528.2,7,1500.0,0,1514.0,7,1500.0,0,1500.0,0
Jubb P.,1527.7,9,1500.0,0,1500.0,0,1418.0,9,1500.0,0
Noguchi R.,1527.1,2,1510.8,2,1500.0,0,1500.0,0,1500.0,0
Zhang K-L.,1527.1,2,1518.8,2,1500.0,0,1500.0,0,1500.0,0
Kudermetova P.,1527.0,59,1535.6,42,1445.2,10,1409.7,7,1500.0,0
Parmentier P.,1526.8,234,1545.6,123,1470.9,94,1290.2,17,1500.0,0
Michon A.,1526.6,2,1500.0,0,1514.7,2,1500.0,0,1500.0,0
Witthoeft C.,1526.6,118,1600.4,63,1379.3,38,1486.9,17,1500.0,0
Wannasuk N.,1526.5,3,1526.7,3,1500.0,0,1500.0,0,1500.0,0
Lopez F.,1526.3,570,1512.2,321,1501.0,151,1633.9,98,1500.0,0
Ferro F.,1526.2,120,1481.6,53,1511.4,62,1337.5,5,1500.0,0
Samson L.,1525.9,5,1415.0,2,1599.2,3,1500.0,0,1500.0,0
Di Giuseppe M.,1525.8,9,1472.8,1,1571.0,7,1434.3,1,1500.0,0
Feldbausch K.,1525.8,3,1500.0,0,1523.4,3,1500.0,0,1500.0,0
Arruabarrena L.,1525.7,181,1426.7,72,1526.9,96,1501.0,13,1500.0,0
Noha Akugue N.,1525.3,13,1448.0,1,1565.1,12,1500.0,0,1500.0,0
Romero Gormaz L.,1525.2,10,1416.0,1,1544.2,9,1500.0,0,1500.0,0
Mayer F.,1524.8,293,1471.2,151,1504.0,98,1669.6,44,1500.0,0
Ajdukovic D.,1524.8,12,1459.9,1,1563.5,11,1500.0,0,1500.0,0
Suresh D.,1524.7,3,1487.0,3,1500.0,0,1500.0,0,1500.0,0
Dodig I.,1524.4,240,1431.1,154,1634.3,56,1652.9,30,1500.0,0
Pareja J.,1523.9,8,1456.5,2,1581.6,6,1500.0,0,1500.0,0
Kachmazov A.,1523.7,11,1497.7,11,1500.0,0,1500.0,0,1500.0,0
Baadi T.,1523.7,3,1500.0,0,1480.3,3,1500.0,0,1500.0,0
Friedsam A.L.,1523.6,142,1531.1,77,1489.2,46,1448.5,19,1500.0,0
Tabur C.,1523.5,8,1547.0,3,1457.1,5,1500.0,0,1500.0,0
Travaglia S.,1523.5,85,1488.0,46,1540.4,33,1406.8,6,1500.0,0
Rodionov J.,1523.1,40,1562.6,13,1427.6,19,1475.1,8,1500.0,0
Mertl J.,1523.1,2,1500.0,0,1510.7,2,1500.0,0,1500.0,0
Trinker B.,1523.0,3,1500.0,0,1531.6,3,1500.0,0,1500.0,0
Kudla D.,1522.8,202,1497.7,126,1367.6,24,1602.0,52,1500.0,0
Dutra Da Silva R.,1522.5,2,1516.8,2,1500.0,0,1500.0,0,1500.0,0
Rosenholm P.,1522.3,3,1507.4,3,1500.0,0,1500.0,0,1500.0,0
Lee Y.R.,1522.0,2,1515.4,2,1500.0,0,1500.0,0,1500.0,0
McDonald M.,1522.0,34,1479.7,23,1546.4,5,1460.1,6,1500.0,0
Antoniychuk K.,1521.9,2,1500.0,0,1504.2,2,1500.0,0,1500.0,0
Coria F.,1521.6,130,1380.4,30,1587.4,96,1318.2,4,1500.0,0
Soderlund C.,1521.6,2,1500.0,0,1525.8,2,1500.0,0,1500.0,0
Gadecki O.,1521.4,34,1594.1,26,1382.3,4,1321.2,4,1500.0,0
Balazs A.,1521.1,34,1331.3,5,1647.5,28,1480.7,1,1500.0,0
Arvidsson S.,1521.0,142,1579.9,88,1463.9,44,1385.7,10,1500.0,0
Hoang A.,1520.8,19,1411.0,13,1568.3,4,1537.0,2,1500.0,0
Khazaniuk D.,1520.7,2,1519.6,2,1500.0,0,1500.0,0,1500.0,0
Gibbs N.,1520.6,91,1517.0,77,1306.7,11,1342.3,3,1500.0,0
Fruhvirtova B.,1520.5,19,1439.5,12,1454.7,5,1548.4,2,1500.0,0
Laaksonen H.,1520.5,101,1464.8,54,1587.9,45,1367.9,2,1500.0,0
Osorio Serrano M.C.,1520.4,4,1500.0,0,1495.2,4,1500.0,0,1500.0,0
Larriere V.,1520.3,4,1534.5,3,1431.7,1,1500.0,0,1500.0,0
Jorda Sanchis D.,1520.2,2,1500.0,0,1511.1,2,1500.0,0,1500.0,0
Phau B.,1519.6,65,1492.8,40,1477.1,21,1439.7,4,1500.0,0
Kubot L.,1519.5,167,1392.7,80,1521.0,64,1621.0,23,1500.0,0
Minar I.,1519.0,2,1500.0,0,1537.8,2,1500.0,0,1500.0,0
Hantuchova D.,1518.9,301,1487.0,202,1527.2,56,1587.2,43,1500.0,0
Routliffe E.,1518.9,3,1447.8,1,1539.0,2,1500.0,0,1500.0,0
Martin A.,1518.4,66,1361.3,14,1551.9,52,1500.0,0,1500.0,0
Daniel T.,1518.4,227,1530.5,131,1484.0,86,1222.4,10,1500.0,0
Fratangelo B.,1517.8,62,1513.5,40,1479.1,16,1515.3,6,1500.0,0
Burdette M.,1517.8,23,1471.0,15,1524.3,7,1446.6,1,1500.0,0
Kontinen H.,1517.7,2,1500.0,0,1500.0,0,1517.6,2,1500.0,0
Onclin G.,1517.4,3,1471.9,1,1500.0,0,1502.7,2,1500.0,0
Ymer E.,1517.0,97,1541.3,49,1430.2,44,1378.9,4,1500.0,0
Szavay A.,1516.9,61,1525.1,33,1608.2,25,1474.4,3,1500.0,0
Brzezicki J.P.,1516.8,2,1500.0,0,1511.6,2,1500.0,0,1500.0,0
Pieri T.,1516.8,2,1500.0,0,1499.4,2,1500.0,0,1500.0,0
Harris B.,1516.7,26,1348.8,8,1462.0,1,1507.5,17,1500.0,0
Harrison C.,1516.7,17,1481.3,11,1474.1,1,1499.7,5,1500.0,0
Pucinelli de Almeida M.,1516.6,2,1500.0,0,1517.9,2,1500.0,0,1500.0,0
Pavlasek A.,1516.5,14,1360.4,4,1540.9,8,1564.9,2,1500.0,0
Adamczak M.,1516.4,2,1500.0,0,1514.4,2,1500.0,0,1500.0,0
Lamasine T.,1516.2,9,1502.2,3,1519.4,5,1458.2,1,1500.0,0
Pfizenmaier D.,1516.2,35,1417.4,5,1519.0,29,1414.6,1,1500.0,0
Gomez A.,1516.2,2,1500.0,0,1472.0,2,1500.0,0,1500.0,0
Bukta A.,1516.0,2,1500.0,0,1515.3,2,1500.0,0,1500.0,0
Kabbaj Y.,1516.0,5,1500.0,0,1518.2,5,1500.0,0,1500.0,0
Mcclune M.,1515.8,2,1507.7,2,1500.0,0,1500.0,0,1500.0,0
Pous Tio L.,1515.8,12,1500.0,0,1518.2,12,1500.0,0,1500.0,0
Goncalves P.C.,1515.6,14,1391.7,5,1575.4,9,1500.0,0,1500.0,0
Sekulic P.,1515.4,3,1489.8,3,1500.0,0,1500.0,0,1500.0,0
Tavares L.,1515.2,2,1500.0,0,1534.1,2,1500.0,0,1500.0,0
Kamke T.,1515.1,161,1467.3,95,1538.0,43,1533.0,23,1500.0,0
Bellucci T.,1515.0,331,1508.1,130,1546.7,186,1409.8,15,1500.0,0
Quinzi G.,1514.8,2,1500.0,0,1530.8,2,1500.0,0,1500.0,0
Lee S.R.,1514.4,3,1477.8,3,1500.0,0,1500.0,0,1500.0,0
Bueno G.,1514.2,2,1500.0,0,1518.8,2,1500.0,0,1500.0,0
Ma Y.,1514.1,7,1481.4,7,1500.0,0,1500.0,0,1500.0,0
Acasuso J.,1514.1,7,1362.8,2,1602.3,5,1500.0,0,1500.0,0
Cachin P.,1514.0,71,1369.9,20,1567.0,49,1436.6,2,1500.0,0
Zhukayev B.,1514.0,11,1511.1,10,1500.0,0,1439.5,1,1500.0,0
Engel J.,1513.9,12,1507.6,2,1428.6,6,1527.3,4,1500.0,0
Bemelmans R.,1513.5,72,1462.1,46,1412.4,6,1487.3,20,1500.0,0
Shimabukuro S.,1513.2,25,1411.5,18,1500.0,0,1531.1,7,1500.0,0
Alvarez Varona N.,1513.0,3,1532.9,2,1434.3,1,1500.0,0,1500.0,0
Groth S.,1512.8,88,1420.8,58,1509.8,9,1571.4,21,1500.0,0
Broady N.,1512.5,65,1528.4,40,1384.5,4,1275.7,21,1500.0,0
Bhamidipaty S.R.,1512.3,2,1513.5,2,1500.0,0,1500.0,0,1500.0,0
Sergeyev I.,1512.3,2,1512.3,2,1500.0,0,1500.0,0,1500.0,0
Crawford S.,1511.8,25,1497.4,21,1415.6,2,1521.0,2,1500.0,0
Wang J.,1511.7,21,1445.1,7,1483.4,4,1519.2,10,1500.0,0
Miyazaki Y.,1511.7,12,1504.3,5,1500.0,0,1435.4,7,1500.0,0
Tona M.,1511.5,3,1506.5,3,1500.0,0,1500.0,0,1500.0,0
Ginepri R.,1511.5,47,1457.2,34,1658.3,9,1387.8,4,1500.0,0
Petrovic D.,1511.2,5,1452.9,1,1551.9,4,1500.0,0,1500.0,0
Klimovicova L.,1511.0,3,1488.9,3,1500.0,0,1500.0,0,1500.0,0
Basic M.,1510.9,50,1546.7,30,1464.2,14,1369.9,6,1500.0,0
Werner C.,1510.9,3,1457.6,1,1542.1,2,1500.0,0,1500.0,0
Moreno De Alboran N.,1510.8,18,1424.0,6,1493.5,12,1500.0,0,1500.0,0
Gaubas V.,1510.5,15,1500.0,0,1548.6,14,1424.5,1,1500.0,0
Sugita Y.,1510.3,127,1499.5,80,1407.2,16,1531.4,31,1500.0,0
Duque-Marino M.,1510.1,37,1410.2,11,1588.4,21,1461.5,5,1500.0,0
Maden Y.,1510.0,26,1477.7,15,1516.7,9,1452.9,2,1500.0,0
Blanch Dar.,1510.0,7,1491.1,7,1500.0,0,1500.0,0,1500.0,0
Fruhvirtova L.,1510.0,93,1541.6,64,1327.7,22,1520.2,7,1500.0,0
Kulichkova E.,1509.2,45,1498.2,29,1516.8,12,1481.2,4,1500.0,0
Rieschick S.,1509.2,2,1489.7,2,1500.0,0,1500.0,0,1500.0,0
Hardt N.,1509.1,3,1500.0,0,1497.3,3,1500.0,0,1500.0,0
Yevseyev D.,1509.1,4,1431.7,2,1541.4,2,1500.0,0,1500.0,0
Okalova M.,1509.0,2,1498.1,2,1500.0,0,1500.0,0,1500.0,0
Sousa J.,1508.9,435,1538.3,222,1508.4,174,1453.2,39,1500.0,0
Benesova I.,1508.9,109,1588.8,72,1433.9,31,1331.3,6,1500.0,0
Jelenic P.,1508.5,2,1508.5,2,1500.0,0,1500.0,0,1500.0,0
Abramovic M.,1508.4,2,1480.2,2,1500.0,0,1500.0,0,1500.0,0
Grenier H.,1508.1,29,1462.6,19,1448.9,8,1503.4,2,1500.0,0
Buzarnescu M.,1507.8,119,1434.5,54,1556.8,45,1629.1,20,1500.0,0
Passaro F.,1507.0,32,1429.5,9,1514.3,23,1500.0,0,1500.0,0
Petzschner P.,1507.0,119,1506.9,72,1360.7,25,1615.9,22,1500.0,0
Schaefer A.,1506.9,2,1500.0,0,1515.9,2,1500.0,0,1500.0,0
Hrdinova E.,1506.5,2,1500.0,0,1516.8,2,1500.0,0,1500.0,0
Kratzer A.,1506.4,3,1471.8,3,1500.0,0,1500.0,0,1500.0,0
Bloomfield R.,1506.4,5,1500.0,0,1500.0,0,1537.4,5,1500.0,0
Kohlschreiber P..,1506.0,2,1512.6,2,1500.0,0,1500.0,0,1500.0,0
Ram R.,1506.0,118,1481.5,77,1466.9,13,1509.6,28,1500.0,0
Roca Batalla O.,1505.8,3,1500.0,0,1495.0,3,1500.0,0,1500.0,0
Todoni A.,1505.7,14,1496.8,4,1494.7,6,1415.0,4,1500.0,0
Marchenko I.,1505.6,125,1541.7,88,1330.8,15,1341.6,22,1500.0,0
Shapatava S.,1505.5,9,1500.3,5,1454.7,4,1500.0,0,1500.0,0
Ponchet J.,1505.3,30,1506.8,19,1414.7,9,1386.8,2,1500.0,0
Lapko V.,1505.2,51,1503.0,33,1468.6,12,1400.4,6,1500.0,0
Morvayova V.,1505.0,3,1504.4,3,1500.0,0,1500.0,0,1500.0,0
Zekic M.,1504.8,3,1500.0,0,1495.3,3,1500.0,0,1500.0,0
Mchale C.,1504.5,374,1552.8,226,1483.0,105,1348.5,43,1500.0,0
Farah R.,1504.4,9,1345.1,3,1594.6,6,1500.0,0,1500.0,0
Mijacika A.,1504.4,2,1500.0,0,1491.6,2,1500.0,0,1500.0,0
El Aynaoui Y.,1504.2,2,1504.2,2,1500.0,0,1500.0,0,1500.0,0
Gakhov I.,1504.2,5,1500.0,0,1479.7,5,1500.0,0,1500.0,0
Vickery S.,1504.1,93,1514.2,58,1424.9,25,1449.9,10,1500.0,0
Dulgheru A.,1503.9,175,1478.8,89,1482.4,71,1519.9,15,1500.0,0
Bandecchi S.,1503.9,7,1500.0,0,1502.9,6,1434.3,1,1500.0,0
Tseng C. H.,1503.8,10,1479.2,7,1494.8,3,1500.0,0,1500.0,0
Chang H.,1503.8,2,1500.0,0,1500.9,2,1500.0,0,1500.0,0
Leykina P.,1503.5,2,1500.0,0,1516.9,2,1500.0,0,1500.0,0
Midon L.,1503.3,3,1500.0,0,1511.4,3,1500.0,0,1500.0,0
Kolar Z.,1503.2,5,1500.0,0,1524.6,4,1448.0,1,1500.0,0
Stusek J.,1503.0,3,1500.0,0,1503.8,2,1418.7,1,1500.0,0
Dart H.,1503.0,123,1505.3,62,1290.2,8,1517.8,53,1500.0,0
Ouahab L.,1502.9,9,1500.0,0,1538.5,9,1500.0,0,1500.0,0
Charaeva A.,1502.8,10,1399.0,3,1537.4,7,1500.0,0,1500.0,0
Burnett N.,1502.7,20,1452.8,7,1474.5,13,1500.0,0,1500.0,0
Mayot H.,1502.6,25,1484.1,15,1497.0,7,1464.0,3,1500.0,0
Giraldo S.,1502.2,310,1464.0,135,1499.7,146,1515.9,29,1500.0,0
Zapata Miralles B.,1502.0,95,1332.6,31,1631.4,58,1274.7,6,1500.0,0
Arruabarrena Vecino L.,1502.0,2,1500.0,0,1508.1,2,1500.0,0,1500.0,0
Podoroska N.,1501.8,127,1536.2,68,1471.4,46,1442.6,13,1500.0,0
Pacheco Mendez R.,1501.6,12,1453.6,12,1500.0,0,1500.0,0,1500.0,0
Sakellaridis S.,1501.3,3,1470.3,1,1529.4,2,1500.0,0,1500.0,0
Squire H.,1501.2,5,1500.0,0,1548.1,2,1367.6,3,1500.0,0
Bai Y.,1501.1,7,1479.6,7,1500.0,0,1500.0,0,1500.0,0
Satral J.,1501.0,3,1534.2,2,1477.8,1,1500.0,0,1500.0,0
Cressy M.,1500.9,101,1528.9,66,1328.2,11,1531.1,24,1500.0,0
Trevisan M.,1500.9,137,1475.5,71,1521.4,59,1277.3,7,1500.0,0
Schwank E.,1500.7,50,1380.9,13,1523.3,35,1369.1,2,1500.0,0
Scholl C.,1500.5,4,1500.0,0,1478.6,4,1500.0,0,1500.0,0
Dulko G.,1500.4,79,1429.3,45,1668.5,33,1424.5,1,1500.0,0
Pattinama Kerkhove L.,1500.4,15,1388.1,8,1500.0,0,1510.3,7,1500.0,0
Paar L.I.,1500.4,2,1500.0,0,1504.6,2,1500.0,0,1500.0,0
Galan D.E.,1500.3,115,1441.8,44,1487.2,60,1628.8,11,1500.0,0
Duclos P.L.,1500.2,4,1465.3,3,1500.0,0,1470.1,1,1500.0,0
Zverev M.,1500.2,233,1470.0,139,1476.1,53,1596.5,41,1500.0,0
Korashvili O.,1500.1,2,1491.6,2,1500.0,0,1500.0,0,1500.0,0
Beck An.,1500.0,2,1505.5,2,1500.0,0,1500.0,0,1500.0,0
Lepchenko V.,1499.8,325,1497.3,199,1482.4,94,1375.5,32,1500.0,0
Leme Da Silva N.V.,1499.6,2,1489.4,2,1500.0,0,1500.0,0,1500.0,0
Gimeno-Traver D.,1499.1,212,1345.3,63,1539.7,134,1214.4,15,1500.0,0
Denolly C.,1499.1,2,1500.0,0,1482.3,2,1500.0,0,1500.0,0
Gutierrez-Ferrol S.,1499.0,4,1500.0,0,1520.0,4,1500.0,0,1500.0,0
Rodionova An.,1498.8,91,1455.2,47,1483.8,34,1472.3,10,1500.0,0
Avidzba A.,1498.4,2,1494.9,2,1500.0,0,1500.0,0,1500.0,0
Rodina E.,1497.8,166,1499.1,101,1354.3,40,1567.1,25,1500.0,0
Nara K.,1497.7,197,1444.8,141,1545.4,33,1421.9,23,1500.0,0
Jimenez V.,1497.6,7,1527.3,5,1461.6,2,1500.0,0,1500.0,0
Zopp J.,1497.6,47,1428.5,21,1555.1,23,1334.1,3,1500.0,0
Saito S.,1497.5,5,1466.8,5,1500.0,0,1500.0,0,1500.0,0
Peer S.,1497.1,205,1464.2,135,1521.0,59,1378.7,11,1500.0,0
Bonadio R.,1496.5,3,1500.0,0,1463.4,3,1500.0,0,1500.0,0
Zhang Yi.,1496.4,2,1492.1,2,1500.0,0,1500.0,0,1500.0,0
Barrios Vera M.T.,1496.2,2,1500.0,0,1498.5,2,1500.0,0,1500.0,0
Andreeva E.,1496.0,49,1495.8,33,1372.4,14,1550.4,2,1500.0,0
Alves M.,1495.8,1,1500.0,0,1495.5,1,1500.0,0,1500.0,0
Zayed M.S.,1495.8,1,1495.3,1,1500.0,0,1500.0,0,1500.0,0
Mikadze T.,1495.3,2,1488.1,2,1500.0,0,1500.0,0,1500.0,0
Zampieri C.,1495.3,2,1500.0,0,1511.1,2,1500.0,0,1500.0,0
Uchida K.,1495.2,4,1489.4,4,1500.0,0,1500.0,0,1500.0,0
Napolitano S.,1495.2,10,1420.5,1,1503.3,8,1478.5,1,1500.0,0
Gajdosova J.,1494.9,109,1521.8,72,1464.5,25,1442.3,12,1500.0,0
Doi M.,1494.8,262,1528.7,174,1410.9,56,1477.3,32,1500.0,0
Silva F.F.,1494.6,3,1500.0,0,1480.9,3,1500.0,0,1500.0,0
Brands D.,1494.6,132,1522.0,77,1499.5,40,1443.0,15,1500.0,0
Hontama M.,1494.6,42,1460.1,40,1500.0,0,1484.5,2,1500.0,0
Jaziri M.,1494.6,217,1502.1,139,1535.5,53,1335.1,25,1500.0,0
Lu Jing-Jing,1494.4,2,1496.7,2,1500.0,0,1500.0,0,1500.0,0
Lazaro A.,1494.0,1,1500.0,0,1445.0,1,1500.0,0,1500.0,0
Rosatello C.,1493.9,11,1430.0,1,1445.1,10,1500.0,0,1500.0,0
Samrej K.,1493.6,1,1493.5,1,1500.0,0,1500.0,0,1500.0,0
Puetz T.,1493.6,3,1432.8,1,1500.0,0,1505.7,2,1500.0,0
Alvarez Valdes L.C.,1493.4,2,1506.4,2,1500.0,0,1500.0,0,1500.0,0
Gronert S.,1493.3,4,1500.0,0,1479.0,2,1516.9,2,1500.0,0
Moser L.M.,1493.2,7,1459.5,1,1500.7,6,1500.0,0,1500.0,0
Leshem E.,1493.1,3,1494.9,3,1500.0,0,1500.0,0,1500.0,0
Avdeeva J.,1492.8,1,1500.0,0,1487.1,1,1500.0,0,1500.0,0
Kulikova R.,1492.6,18,1513.2,9,1400.1,5,1535.5,4,1500.0,0
Marino R.,1492.5,122,1436.2,92,1447.1,10,1450.3,20,1500.0,0
Bychkova E.,1492.4,11,1506.1,10,1446.7,1,1500.0,0,1500.0,0
Wozniak A.,1492.2,105,1474.3,62,1511.1,29,1495.5,14,1500.0,0
Cross K.,1492.1,4,1448.4,4,1500.0,0,1500.0,0,1500.0,0
Larcherde Brito M.,1492.1,44,1258.2,21,1399.9,6,1626.2,17,1500.0,0
Fabbiano T.,1492.0,88,1381.2,50,1367.9,24,1653.2,14,1500.0,0
Cabeza-Candela E.,1492.0,53,1520.8,11,1505.7,41,1459.5,1,1500.0,0
Mateas M.,1491.7,7,1360.0,3,1572.7,4,1500.0,0,1500.0,0
Jakupovic D.,1491.6,55,1506.1,29,1428.0,18,1571.5,8,1500.0,0
Bogdan E.,1491.3,3,1500.0,0,1432.2,3,1500.0,0,1500.0,0
Yang Zha.,1491.2,1,1489.0,1,1500.0,0,1500.0,0,1500.0,0
Elias G.,1491.2,65,1392.0,16,1578.9,46,1313.1,3,1500.0,0
Arruabarrena-Vecino L.,1491.1,34,1525.0,15,1496.8,18,1409.2,1,1500.0,0
Burillo I.,1491.0,4,1500.0,0,1482.8,4,1500.0,0,1500.0,0
Stojanovic N.,1490.9,60,1504.4,39,1394.8,14,1515.1,7,1500.0,0
Dominguez Lino L.,1490.7,147,1365.1,48,1560.6,89,1501.0,10,1500.0,0
Clement A.,1490.5,61,1461.1,38,1426.2,11,1444.1,12,1500.0,0
Xu Y-F.,1489.8,1,1487.3,1,1500.0,0,1500.0,0,1500.0,0
Hlavackova A.,1489.8,97,1496.8,46,1445.9,26,1462.2,25,1500.0,0
Monday J.,1489.7,1,1500.0,0,1500.0,0,1479.5,1,1500.0,0
Erakovic M.,1489.3,181,1456.0,103,1487.5,44,1512.2,34,1500.0,0
Schoolkate T.,1489.2,24,1459.3,22,1468.0,1,1470.6,1,1500.0,0
Lee P.C.,1489.2,1,1488.9,1,1500.0,0,1500.0,0,1500.0,0
Williams V.,1489.0,418,1484.5,290,1523.3,81,1635.3,47,1500.0,0
Whittington A.,1488.9,5,1546.6,4,1500.0,0,1424.5,1,1500.0,0
Donskoy E.,1488.8,160,1460.7,114,1369.7,30,1345.1,16,1500.0,0
Mpetshi Perricard G.,1488.7,1,1488.9,1,1500.0,0,1500.0,0,1500.0,0
Kamenskaya V.,1488.6,1,1500.0,0,1478.2,1,1500.0,0,1500.0,0
Harrison Ca.,1488.6,4,1479.6,1,1445.6,1,1522.4,2,1500.0,0
Borg L.,1488.4,9,1442.8,6,1513.7,3,1500.0,0,1500.0,0
Rocha H.,1488.3,10,1500.0,0,1486.0,10,1500.0,0,1500.0,0
Zhang K.L.,1488.2,22,1482.5,21,1500.0,0,1426.6,1,1500.0,0
Uchiyama Y.,1488.2,36,1524.1,31,1435.0,2,1335.9,3,1500.0,0
Babel O.,1488.1,1,1500.0,0,1484.2,1,1500.0,0,1500.0,0
Bonaventure Y.,1488.1,78,1583.2,51,1385.4,21,1364.3,6,1500.0,0
Matosevic M.,1487.7,155,1534.9,109,1419.0,26,1488.5,20,1500.0,0
Marcinkevica D.,1487.7,4,1500.0,0,1468.1,4,1500.0,0,1500.0,0
Hossam K.,1487.6,1,1488.5,1,1500.0,0,1500.0,0,1500.0,0
Berlocq C.,1487.3,245,1499.4,72,1499.8,155,1365.2,18,1500.0,0
Komardina A.,1487.2,3,1480.6,3,1500.0,0,1500.0,0,1500.0,0
Kicker N.,1487.1,47,1524.8,12,1480.3,34,1462.1,1,1500.0,0
Paire B.,1487.1,532,1544.2,292,1467.1,188,1579.5,52,1500.0,0
Duque Marino M.,1486.8,73,1370.5,16,1541.6,51,1445.0,6,1500.0,0
Youzhny M.,1486.7,389,1534.2,228,1382.4,113,1539.3,48,1500.0,0
Rodriguez Taverna S.,1486.6,1,1500.0,0,1465.4,1,1500.0,0,1500.0,0
Soler Espinosa S.,1486.6,129,1315.2,53,1571.5,67,1486.1,9,1500.0,0
Camerin M.E.,1486.5,29,1449.0,11,1450.8,14,1363.4,4,1500.0,0
Solovieva V.,1486.4,5,1481.1,5,1500.0,0,1500.0,0,1500.0,0
Efremova K.,1486.4,1,1500.0,0,1471.1,1,1500.0,0,1500.0,0
Faurel T.,1486.4,1,1500.0,0,1460.5,1,1500.0,0,1500.0,0
Levine J.,1486.2,49,1473.5,31,1371.8,6,1426.8,12,1500.0,0
Geerts M.,1486.1,1,1491.2,1,1500.0,0,1500.0,0,1500.0,0
Bondarenko K.,1485.8,179,1539.5,116,1352.2,46,1502.1,17,1500.0,0
